,tweet_id,timestamp,tweet_source,tweet_content,expanded_urls,rating_numerator,rating_denominator,dog_name,doggo,floofer,pupper,puppo,jpg_url,breed_predict_1,p1_conf,p1_dog,breed_predict_2,p2_conf,p2_dog,breed_predict_3,p3_conf,p3_dog,retweet_count,favorite_count,year,month,day,time,dog_breed,stage
3005,792883833364439040,Mon Oct 31 00:20:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,4964.0,12666.0,2016,10,31,00:20:11,,
3006,792773781206999040,Sun Oct 30 17:02:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,1963.0,8209.0,2016,10,30,17:02:53,,
3007,792394556390137856,Sat Oct 29 15:55:58 +0000 2016,,,,,,,,,,,,,,,,,,,,,4998.0,15128.0,2016,10,29,15:55:58,,
3008,792050063153438720,Fri Oct 28 17:07:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,2088.0,8029.0,2016,10,28,17:07:05,,
3009,791821351946420224,Fri Oct 28 01:58:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,24514.0,0.0,2016,10,28,01:58:16,,
3010,791784077045166082,Thu Oct 27 23:30:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,11271.0,0.0,2016,10,27,23:30:09,,
3011,791780927877898241,Thu Oct 27 23:17:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,4432.0,0.0,2016,10,27,23:17:38,,
3012,791774931465953280,Thu Oct 27 22:53:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,21156.0,37818.0,2016,10,27,22:53:48,,
3013,791672322847637504,Thu Oct 27 16:06:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,3661.0,13129.0,2016,10,27,16:06:04,,
3014,791406955684368384,Wed Oct 26 22:31:36 +0000 2016,,,,,,,,,,,,,,,,,,,,,4797.0,14670.0,2016,10,26,22:31:36,,
3015,791312159183634433,Wed Oct 26 16:14:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,2963.0,9841.0,2016,10,26,16:14:55,,
3016,791026214425268224,Tue Oct 25 21:18:40 +0000 2016,,,,,,,,,,,,,,,,,,,,,4858.0,0.0,2016,10,25,21:18:40,,
3017,790987426131050500,Tue Oct 25 18:44:32 +0000 2016,,,,,,,,,,,,,,,,,,,,,2483.0,11089.0,2016,10,25,18:44:32,,
3018,790946055508652032,Tue Oct 25 16:00:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,5496.0,18601.0,2016,10,25,16:00:09,,
3019,790723298204217344,Tue Oct 25 01:14:59 +0000 2016,,,,,,,,,,,,,,,,,,,,,2704.0,0.0,2016,10,25,01:14:59,,
3020,790698755171364864,Mon Oct 24 23:37:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,2203.0,9158.0,2016,10,24,23:37:28,,
3021,790581949425475584,Mon Oct 24 15:53:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,8183.0,22473.0,2016,10,24,15:53:19,,
3022,790337589677002753,Sun Oct 23 23:42:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,2167.0,8740.0,2016,10,23,23:42:19,,
3023,790277117346975746,Sun Oct 23 19:42:02 +0000 2016,,,,,,,,,,,,,,,,,,,,,3732.0,14081.0,2016,10,23,19:42:02,,
3024,790227638568808452,Sun Oct 23 16:25:25 +0000 2016,,,,,,,,,,,,,,,,,,,,,4190.0,0.0,2016,10,23,16:25:25,,
3025,789986466051088384,Sun Oct 23 00:27:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,2704.0,10369.0,2016,10,23,00:27:05,,
3026,789960241177853952,Sat Oct 22 22:42:52 +0000 2016,,,,,,,,,,,,,,,,,,,,,4839.0,0.0,2016,10,22,22:42:52,,
3027,789903600034189313,Sat Oct 22 18:57:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,4858.0,11673.0,2016,10,22,18:57:48,,
3028,789628658055020548,Sat Oct 22 00:45:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,2080.0,8448.0,2016,10,22,00:45:17,,
3029,789599242079838210,Fri Oct 21 22:48:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,2279.0,7620.0,2016,10,21,22:48:24,,
3030,789530877013393408,Fri Oct 21 18:16:44 +0000 2016,,,,,,,,,,,,,,,,,,,,,3942.0,13188.0,2016,10,21,18:16:44,,
3031,789314372632018944,Fri Oct 21 03:56:25 +0000 2016,,,,,,,,,,,,,,,,,,,,,2666.0,9615.0,2016,10,21,03:56:25,,
3032,789280767834746880,Fri Oct 21 01:42:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,5747.0,0.0,2016,10,21,01:42:53,,
3033,789268448748703744,Fri Oct 21 00:53:56 +0000 2016,,,,,,,,,,,,,,,,,,,,,3014.0,10196.0,2016,10,21,00:53:56,,
3034,789137962068021249,Thu Oct 20 16:15:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,3244.0,10875.0,2016,10,20,16:15:26,,
3035,788908386943430656,Thu Oct 20 01:03:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,14409.0,30653.0,2016,10,20,01:03:11,,
3036,788765914992902144,Wed Oct 19 15:37:03 +0000 2016,,,,,,,,,,,,,,,,,,,,,12014.0,30658.0,2016,10,19,15:37:03,,
3037,788552643979468800,Wed Oct 19 01:29:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,8407.0,0.0,2016,10,19,01:29:35,,
3038,788412144018661376,Tue Oct 18 16:11:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,5990.0,16060.0,2016,10,18,16:11:17,,
3039,788178268662984705,Tue Oct 18 00:41:57 +0000 2016,,,,,,,,,,,,,,,,,,,,,2488.0,8100.0,2016,10,18,00:41:57,,
3040,788150585577050112,Mon Oct 17 22:51:57 +0000 2016,,,,,,,,,,,,,,,,,,,,,1510.0,6865.0,2016,10,17,22:51:57,,
3041,788070120937619456,Mon Oct 17 17:32:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,3952.0,0.0,2016,10,17,17:32:13,,
3042,788039637453406209,Mon Oct 17 15:31:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,1535.0,6867.0,2016,10,17,15:31:05,,
3043,787810552592695296,Mon Oct 17 00:20:47 +0000 2016,,,,,,,,,,,,,,,,,,,,,3540.0,9717.0,2016,10,17,00:20:47,,
3044,787717603741622272,Sun Oct 16 18:11:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,3240.0,11416.0,2016,10,16,18:11:26,,
3045,787397959788929025,Sat Oct 15 21:01:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,3300.0,12120.0,2016,10,15,21:01:17,,
3046,787322443945877504,Sat Oct 15 16:01:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,2032.0,8726.0,2016,10,15,16:01:13,,
3047,787111942498508800,Sat Oct 15 02:04:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,7798.0,0.0,2016,10,15,02:04:45,,
3048,786963064373534720,Fri Oct 14 16:13:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,9327.0,29725.0,2016,10,14,16:13:10,,
3049,786729988674449408,Fri Oct 14 00:47:00 +0000 2016,,,,,,,,,,,,,,,,,,,,,2827.0,0.0,2016,10,14,00:47:00,,
3050,786709082849828864,Thu Oct 13 23:23:56 +0000 2016,,,,,,,,,,,,,,,,,,,,,7069.0,20296.0,2016,10,13,23:23:56,,
3051,786664955043049472,Thu Oct 13 20:28:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,2996.0,11957.0,2016,10,13,20:28:35,,
3052,786595970293370880,Thu Oct 13 15:54:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,3601.0,10497.0,2016,10,13,15:54:28,,
3053,786363235746385920,Thu Oct 13 00:29:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,4072.0,12189.0,2016,10,13,00:29:39,,
3054,786286427768250368,Wed Oct 12 19:24:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,3352.0,8930.0,2016,10,12,19:24:27,,
3055,786233965241827333,Wed Oct 12 15:55:59 +0000 2016,,,,,,,,,,,,,,,,,,,,,5571.0,17178.0,2016,10,12,15:55:59,,
3056,786051337297522688,Wed Oct 12 03:50:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,179.0,1614.0,2016,10,12,03:50:17,,
3057,786036967502913536,Wed Oct 12 02:53:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,8237.0,0.0,2016,10,12,02:53:11,,
3058,785927819176054784,Tue Oct 11 19:39:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,3652.0,12696.0,2016,10,11,19:39:28,,
3059,785872687017132033,Tue Oct 11 16:00:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,2130.0,7489.0,2016,10,11,16:00:24,,
3060,785639753186217984,Tue Oct 11 00:34:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,2561.0,8735.0,2016,10,11,00:34:48,,
3061,785533386513321988,Mon Oct 10 17:32:08 +0000 2016,,,,,,,,,,,,,,,,,,,,,2334.0,10183.0,2016,10,10,17:32:08,,
3062,785515384317313025,Mon Oct 10 16:20:36 +0000 2016,,,,,,,,,,,,,,,,,,,,,1477.0,6800.0,2016,10,10,16:20:36,,
3063,785264754247995392,Sun Oct 09 23:44:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,1911.0,8128.0,2016,10,9,23:44:41,,
3064,785170936622350336,Sun Oct 09 17:31:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,5639.0,13491.0,2016,10,9,17:31:53,,
3065,784826020293709826,Sat Oct 08 18:41:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,3712.0,11310.0,2016,10,8,18:41:19,,
3066,784517518371221505,Fri Oct 07 22:15:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,2970.0,10039.0,2016,10,7,22:15:26,,
3067,784431430411685888,Fri Oct 07 16:33:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,1491.0,6329.0,2016,10,7,16:33:21,,
3068,784183165795655680,Fri Oct 07 00:06:50 +0000 2016,,,,,,,,,,,,,,,,,,,,,9374.0,22513.0,2016,10,7,00:06:50,,
3069,784057939640352768,Thu Oct 06 15:49:14 +0000 2016,,,,,,,,,,,,,,,,,,,,,12953.0,33505.0,2016,10,6,15:49:14,,
3070,783839966405230592,Thu Oct 06 01:23:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,12643.0,33689.0,2016,10,6,01:23:05,,
3071,783821107061198850,Thu Oct 06 00:08:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,2269.0,8209.0,2016,10,6,00:08:09,,
3072,783695101801398276,Wed Oct 05 15:47:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,3737.0,11650.0,2016,10,5,15:47:27,,
3073,783466772167098368,Wed Oct 05 00:40:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,2608.0,9468.0,2016,10,5,00:40:09,,
3074,783391753726550016,Tue Oct 04 19:42:03 +0000 2016,,,,,,,,,,,,,,,,,,,,,6441.0,18908.0,2016,10,4,19:42:03,,
3075,783347506784731136,Tue Oct 04 16:46:14 +0000 2016,,,,,,,,,,,,,,,,,,,,,6533.0,0.0,2016,10,4,16:46:14,,
3076,783334639985389568,Tue Oct 04 15:55:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,13616.0,32651.0,2016,10,4,15:55:06,,
3077,783085703974514689,Mon Oct 03 23:25:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,2565.0,9112.0,2016,10,3,23:25:55,,
3078,782969140009107456,Mon Oct 03 15:42:44 +0000 2016,,,,,,,,,,,,,,,,,,,,,8521.0,26949.0,2016,10,3,15:42:44,,
3079,782747134529531904,Mon Oct 03 01:00:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,1604.0,8310.0,2016,10,3,01:00:34,,
3080,782722598790725632,Sun Oct 02 23:23:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,6238.0,19250.0,2016,10,2,23:23:04,,
3081,782598640137187329,Sun Oct 02 15:10:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,2184.0,8694.0,2016,10,2,15:10:30,,
3082,782305867769217024,Sat Oct 01 19:47:08 +0000 2016,,,,,,,,,,,,,,,,,,,,,6470.0,18630.0,2016,10,1,19:47:08,,
3083,782021823840026624,Sat Oct 01 00:58:26 +0000 2016,,,,,,,,,,,,,,,,,,,,,7236.0,0.0,2016,10,1,00:58:26,,
3084,781955203444699136,Fri Sep 30 20:33:43 +0000 2016,,,,,,,,,,,,,,,,,,,,,3920.0,12357.0,2016,9,30,20:33:43,,
3085,781661882474196992,Fri Sep 30 01:08:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,3129.0,11634.0,2016,9,30,01:08:10,,
3086,781655249211752448,Fri Sep 30 00:41:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,1314.0,4466.0,2016,9,30,00:41:48,,
3087,781524693396357120,Thu Sep 29 16:03:01 +0000 2016,,,,,,,,,,,,,,,,,,,,,6426.0,23163.0,2016,9,29,16:03:01,,
3088,781308096455073793,Thu Sep 29 01:42:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,2961.0,7973.0,2016,9,29,01:42:20,,
3089,781251288990355457,Wed Sep 28 21:56:36 +0000 2016,,,,,,,,,,,,,,,,,,,,,2458.0,9428.0,2016,9,28,21:56:36,,
3090,781163403222056960,Wed Sep 28 16:07:23 +0000 2016,,,,,,,,,,,,,,,,,,,,,3168.0,10895.0,2016,9,28,16:07:23,,
3091,780931614150983680,Wed Sep 28 00:46:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,8536.0,24192.0,2016,9,28,00:46:20,,
3092,780858289093574656,Tue Sep 27 19:54:58 +0000 2016,,,,,,,,,,,,,,,,,,,,,2328.0,8033.0,2016,9,27,19:54:58,,
3093,780800785462489090,Tue Sep 27 16:06:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,1505.0,6141.0,2016,9,27,16:06:28,,
3094,780601303617732608,Tue Sep 27 02:53:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,3839.0,13525.0,2016,9,27,02:53:48,,
3095,780543529827336192,Mon Sep 26 23:04:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,2032.0,7040.0,2016,9,26,23:04:13,,
3096,780496263422808064,Mon Sep 26 19:56:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,4319.0,0.0,2016,9,26,19:56:24,,
3097,780476555013349377,Mon Sep 26 18:38:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,136.0,0.0,2016,9,26,18:38:05,,
3098,780459368902959104,Mon Sep 26 17:29:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,1224.0,5892.0,2016,9,26,17:29:48,,
3099,780192070812196864,Sun Sep 25 23:47:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,2589.0,9712.0,2016,9,25,23:47:39,,
3100,780092040432480260,Sun Sep 25 17:10:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,2655.0,0.0,2016,9,25,17:10:10,,
3101,780074436359819264,Sun Sep 25 16:00:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,5815.0,13723.0,2016,9,25,16:00:13,,
3102,779834332596887552,Sun Sep 25 00:06:08 +0000 2016,,,,,,,,,,,,,,,,,,,,,8237.0,21252.0,2016,9,25,00:06:08,,
3103,779377524342161408,Fri Sep 23 17:50:56 +0000 2016,,,,,,,,,,,,,,,,,,,,,3613.0,9831.0,2016,9,23,17:50:56,,
3104,779124354206535695,Fri Sep 23 01:04:56 +0000 2016,,,,,,,,,,,,,,,,,,,,,21324.0,0.0,2016,9,23,01:04:56,,
3105,779123168116150273,Fri Sep 23 01:00:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,4207.0,13206.0,2016,9,23,01:00:13,,
3106,779056095788752897,Thu Sep 22 20:33:42 +0000 2016,,,,,,,,,,,,,,,,,,,,,5247.0,16500.0,2016,9,22,20:33:42,,
3107,778990705243029504,Thu Sep 22 16:13:51 +0000 2016,,,,,,,,,,,,,,,,,,,,,8437.0,22342.0,2016,9,22,16:13:51,,
3108,778774459159379968,Thu Sep 22 01:54:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,11550.0,0.0,2016,9,22,01:54:34,,
3109,778764940568104960,Thu Sep 22 01:16:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,426.0,955.0,2016,9,22,01:16:45,,
3110,778748913645780993,Thu Sep 22 00:13:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,1562.0,7717.0,2016,9,22,00:13:04,,
3111,778650543019483137,Wed Sep 21 17:42:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,1729.0,6430.0,2016,9,21,17:42:10,,
3112,778624900596654080,Wed Sep 21 16:00:17 +0000 2016,,,,,,,,,,,,,,,,,,,,,1176.0,5177.0,2016,9,21,16:00:17,,
3113,778408200802557953,Wed Sep 21 01:39:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,5023.0,15135.0,2016,9,21,01:39:11,,
3114,778396591732486144,Wed Sep 21 00:53:04 +0000 2016,,,,,,,,,,,,,,,,,,,,,14198.0,0.0,2016,9,21,00:53:04,,
3115,778383385161035776,Wed Sep 21 00:00:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,1271.0,6515.0,2016,9,21,00:00:35,,
3116,778286810187399168,Tue Sep 20 17:36:50 +0000 2016,,,,,,,,,,,,,,,,,,,,,3836.0,11576.0,2016,9,20,17:36:50,,
3117,778039087836069888,Tue Sep 20 01:12:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,3065.0,9417.0,2016,9,20,01:12:28,,
3118,778027034220126208,Tue Sep 20 00:24:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,1885.0,7320.0,2016,9,20,00:24:34,,
3119,777953400541634568,Mon Sep 19 19:31:59 +0000 2016,,,,,,,,,,,,,,,,,,,,,4080.0,0.0,2016,9,19,19:31:59,,
3120,777885040357281792,Mon Sep 19 15:00:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,1893.0,7078.0,2016,9,19,15:00:20,,
3121,777684233540206592,Mon Sep 19 01:42:24 +0000 2016,,,,,,,,,,,,,,,,,,,,,3403.0,12518.0,2016,9,19,01:42:24,,
3122,777641927919427584,Sun Sep 18 22:54:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,4947.0,0.0,2016,9,18,22:54:18,,
3123,777621514455814149,Sun Sep 18 21:33:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,2910.0,9742.0,2016,9,18,21:33:11,,
3124,777189768882946048,Sat Sep 17 16:57:35 +0000 2016,,,,,,,,,,,,,,,,,,,,,4999.0,15921.0,2016,9,17,16:57:35,,
3125,776819012571455488,Fri Sep 16 16:24:19 +0000 2016,,,,,,,,,,,,,,,,,,,,,15839.0,0.0,2016,9,16,16:24:19,,
3126,776813020089548800,Fri Sep 16 16:00:31 +0000 2016,,,,,,,,,,,,,,,,,,,,,1405.0,5444.0,2016,9,16,16:00:31,,
3127,776477788987613185,Thu Sep 15 17:48:25 +0000 2016,,,,,,,,,,,,,,,,,,,,,3249.0,9858.0,2016,9,15,17:48:25,,
3128,776249906839351296,Thu Sep 15 02:42:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,10673.0,0.0,2016,9,15,02:42:54,,
3129,776218204058357768,Thu Sep 15 00:36:55 +0000 2016,,,,,,,,,,,,,,,,,,,,,18497.0,33345.0,2016,9,15,00:36:55,,
3130,776201521193218049,Wed Sep 14 23:30:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,2919.0,10681.0,2016,9,14,23:30:38,,
3131,776113305656188928,Wed Sep 14 17:40:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,5068.0,13102.0,2016,9,14,17:40:06,,
3132,776088319444877312,Wed Sep 14 16:00:49 +0000 2016,,,,,,,,,,,,,,,,,,,,,179.0,2045.0,2016,9,14,16:00:49,,
3133,775898661951791106,Wed Sep 14 03:27:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,17621.0,0.0,2016,9,14,03:27:11,,
3134,775842724423557120,Tue Sep 13 23:44:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,3116.0,13022.0,2016,9,13,23:44:54,,
3135,775733305207554048,Tue Sep 13 16:30:07 +0000 2016,,,,,,,,,,,,,,,,,,,,,4627.0,15413.0,2016,9,13,16:30:07,,
3136,775729183532220416,Tue Sep 13 16:13:44 +0000 2016,,,,,,,,,,,,,,,,,,,,,5302.0,14361.0,2016,9,13,16:13:44,,
3137,775364825476165632,Mon Sep 12 16:05:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,3472.0,8295.0,2016,9,12,16:05:54,,
3138,775350846108426240,Mon Sep 12 15:10:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,4532.0,11309.0,2016,9,12,15:10:21,,
3139,775096608509886464,Sun Sep 11 22:20:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,9220.0,0.0,2016,9,11,22:20:06,,
3140,775085132600442880,Sun Sep 11 21:34:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,5488.0,17281.0,2016,9,11,21:34:30,,
3141,774757898236878852,Sat Sep 10 23:54:11 +0000 2016,,,,,,,,,,,,,,,,,,,,,2035.0,9462.0,2016,9,10,23:54:11,,
3142,774639387460112384,Sat Sep 10 16:03:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,2013.0,7508.0,2016,9,10,16:03:16,,
3143,774314403806253056,Fri Sep 09 18:31:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,6478.0,24167.0,2016,9,9,18:31:54,,
3144,773985732834758656,Thu Sep 08 20:45:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,4492.0,11925.0,2016,9,8,20:45:53,,
3145,773922284943896577,Thu Sep 08 16:33:46 +0000 2016,,,,,,,,,,,,,,,,,,,,,1999.0,7110.0,2016,9,8,16:33:46,,
3146,773704687002451968,Thu Sep 08 02:09:06 +0000 2016,,,,,,,,,,,,,,,,,,,,,1891.0,7317.0,2016,9,8,02:09:06,,
3147,773670353721753600,Wed Sep 07 23:52:41 +0000 2016,,,,,,,,,,,,,,,,,,,,,1501.0,5935.0,2016,9,7,23:52:41,,
3148,773547596996571136,Wed Sep 07 15:44:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,7126.0,24553.0,2016,9,7,15:44:53,,
3149,773336787167145985,Wed Sep 07 01:47:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,5912.0,0.0,2016,9,7,01:47:12,,
3150,773308824254029826,Tue Sep 06 23:56:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,8640.0,25846.0,2016,9,6,23:56:05,,
3151,773247561583001600,Tue Sep 06 19:52:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,3699.0,10414.0,2016,9,6,19:52:39,,
3152,773191612633579521,Tue Sep 06 16:10:20 +0000 2016,,,,,,,,,,,,,,,,,,,,,4736.0,11117.0,2016,9,6,16:10:20,,
3153,772877495989305348,Mon Sep 05 19:22:09 +0000 2016,,,,,,,,,,,,,,,,,,,,,4501.0,9555.0,2016,9,5,19:22:09,,
3154,772826264096874500,Mon Sep 05 15:58:34 +0000 2016,,,,,,,,,,,,,,,,,,,,,2669.0,8842.0,2016,9,5,15:58:34,,
3155,772615324260794368,Mon Sep 05 02:00:22 +0000 2016,,,,,,,,,,,,,,,,,,,,,3914.0,0.0,2016,9,5,02:00:22,,
3156,772581559778025472,Sun Sep 04 23:46:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,1968.0,7192.0,2016,9,4,23:46:12,,
3157,772193107915964416,Sat Sep 03 22:02:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,1612.0,6665.0,2016,9,3,22:02:38,,
3158,772152991789019136,Sat Sep 03 19:23:13 +0000 2016,,,,,,,,,,,,,,,,,,,,,1300.0,4181.0,2016,9,3,19:23:13,,
3159,772117678702071809,Sat Sep 03 17:02:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,848.0,4165.0,2016,9,3,17:02:54,,
3160,772114945936949249,Sat Sep 03 16:52:02 +0000 2016,,,,,,,,,,,,,,,,,,,,,546.0,3005.0,2016,9,3,16:52:02,,
3161,772102971039580160,Sat Sep 03 16:04:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,1065.0,4448.0,2016,9,3,16:04:27,,
3162,771908950375665664,Sat Sep 03 03:13:29 +0000 2016,,,,,,,,,,,,,,,,,,,,,2181.0,7298.0,2016,9,3,03:13:29,,
3163,771770456517009408,Fri Sep 02 18:03:10 +0000 2016,,,,,,,,,,,,,,,,,,,,,3924.0,13356.0,2016,9,2,18:03:10,,
3164,771500966810099713,Fri Sep 02 00:12:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,3018.0,9167.0,2016,9,2,00:12:18,,
3165,771380798096281600,Thu Sep 01 16:14:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,5912.0,11746.0,2016,9,1,16:14:48,,
3166,771171053431250945,Thu Sep 01 02:21:21 +0000 2016,,,,,,,,,,,,,,,,,,,,,8705.0,0.0,2016,9,1,02:21:21,,
3167,771136648247640064,Thu Sep 01 00:04:38 +0000 2016,,,,,,,,,,,,,,,,,,,,,3357.0,10223.0,2016,9,1,00:04:38,,
3168,771102124360998913,Wed Aug 31 21:47:27 +0000 2016,,,,,,,,,,,,,,,,,,,,,1663.0,6898.0,2016,8,31,21:47:27,,
3169,771014301343748096,Wed Aug 31 15:58:28 +0000 2016,,,,,,,,,,,,,,,,,,,,,1782.0,7032.0,2016,8,31,15:58:28,,
3170,770787852854652928,Wed Aug 31 00:58:39 +0000 2016,,,,,,,,,,,,,,,,,,,,,1415.0,5498.0,2016,8,31,00:58:39,,
3171,770772759874076672,Tue Aug 30 23:58:40 +0000 2016,,,,,,,,,,,,,,,,,,,,,1626.0,5749.0,2016,8,30,23:58:40,,
3172,770743923962707968,Tue Aug 30 22:04:05 +0000 2016,,,,,,,,,,,,,,,,,,,,,52360.0,0.0,2016,8,30,22:04:05,,
3173,770655142660169732,Tue Aug 30 16:11:18 +0000 2016,,,,,,,,,,,,,,,,,,,,,2013.0,8130.0,2016,8,30,16:11:18,,
3174,770414278348247044,Tue Aug 30 00:14:12 +0000 2016,,,,,,,,,,,,,,,,,,,,,2390.0,6987.0,2016,8,30,00:14:12,,
3175,770293558247038976,Mon Aug 29 16:14:30 +0000 2016,,,,,,,,,,,,,,,,,,,,,1718.0,6923.0,2016,8,29,16:14:30,,
3176,770093767776997377,Mon Aug 29 03:00:36 +0000 2016,,,,,,,,,,,,,,,,,,,,,3520.0,0.0,2016,8,29,03:00:36,,
3177,770069151037685760,Mon Aug 29 01:22:47 +0000 2016,,,,,,,,,,,,,,,,,,,,,2651.0,8385.0,2016,8,29,01:22:47,,
3178,769940425801170949,Sun Aug 28 16:51:16 +0000 2016,,,,,,,,,,,,,,,,,,,,,11131.0,34948.0,2016,8,28,16:51:16,,
3179,769695466921623552,Sun Aug 28 00:37:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,1926.0,7101.0,2016,8,28,00:37:54,,
3180,769335591808995329,Sat Aug 27 00:47:53 +0000 2016,,,,,,,,,,,,,,,,,,,,,8830.0,0.0,2016,8,27,00:47:53,,
3181,769212283578875904,Fri Aug 26 16:37:54 +0000 2016,,,,,,,,,,,,,,,,,,,,,1969.0,5980.0,2016,8,26,16:37:54,,
3182,768970937022709760,Fri Aug 26 00:38:52 +0000 2016,,,,,,,,,,,,,,,,,,,,,7574.0,16017.0,2016,8,26,00:38:52,,
3183,768909767477751808,Thu Aug 25 20:35:48 +0000 2016,,,,,,,,,,,,,,,,,,,,,3129.0,0.0,2016,8,25,20:35:48,,
3184,768855141948723200,Thu Aug 25 16:58:45 +0000 2016,,,,,,,,,,,,,,,,,,,,,1034.0,4660.0,2016,8,25,16:58:45,,
